# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-08-22

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	CastaneaSpecies_08_2021.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/hindcasting/simulation/castanea/run/inventory.txt

climateBaseName	=	C:/Users/vandermeersch/Documents/CEFE/phd/hindcasting/simulation/castanea/clim_test/false/500BP/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
39	2764	61.87	29.71	199.085	0.142	0.312	0.113	1.37	0.119	0.129	0.458	0.444	0.542	0.555	30
40	2765	61.87	29.96	199.351	0.142	0.313	0.114	1.372	0.114	0.123	0.459	0.444	0.54	0.555	30
41	2766	61.87	30.21	199.738	0.149	0.306	0.106	1.369	0.098	0.108	0.444	0.426	0.556	0.574	30
42	2767	61.87	30.46	199.977	0.143	0.306	0.104	1.368	0.099	0.107	0.455	0.433	0.545	0.567	30
43	2768	61.87	30.71	199.487	0.15	0.307	0.106	1.364	0.099	0.105	0.462	0.44	0.537	0.56	30
44	2769	61.87	30.96	199.183	0.15	0.309	0.108	1.369	0.101	0.108	0.457	0.436	0.542	0.564	30
45	2770	61.87	31.21	199.768	0.143	0.301	0.1	1.381	0.093	0.102	0.451	0.43	0.549	0.57	30
46	2771	61.87	31.46	199.898	0.143	0.296	0.096	1.383	0.077	0.087	0.417	0.399	0.583	0.601	30
47	2772	61.87	31.71	199.548	0.139	0.298	0.097	1.385	0.071	0.083	0.402	0.386	0.598	0.614	30
48	2773	61.87	31.96	199.351	0.134	0.303	0.101	1.38	0.081	0.093	0.431	0.414	0.569	0.586	30
49	2774	61.87	32.21	199.266	0.125	0.307	0.104	1.374	0.091	0.103	0.458	0.441	0.542	0.559	30
50	2775	61.87	32.46	199.895	0.115	0.31	0.108	1.368	0.095	0.107	0.464	0.447	0.536	0.553	30
51	2776	61.87	32.71	199.72	0.119	0.308	0.107	1.38	0.094	0.106	0.469	0.45	0.531	0.55	30
52	2777	61.87	32.96	198.876	0.121	0.311	0.112	1.385	0.102	0.111	0.463	0.446	0.537	0.553	30
53	2778	61.87	33.21	195.585	0.121	0.316	0.117	1.364	0.107	0.116	0.458	0.445	0.542	0.555	30
54	2779	61.87	33.46	199.857	0.106	0.307	0.108	1.359	0.09	0.099	0.44	0.423	0.56	0.577	30
55	2780	61.87	33.71	199.996	0.101	0.303	0.105	1.375	0.082	0.093	0.441	0.423	0.558	0.577	30
56	2781	61.87	33.96	199.972	0.1	0.303	0.108	1.397	0.098	0.107	0.45	0.431	0.55	0.569	30
57	2782	61.87	34.21	199.896	0.099	0.311	0.116	1.391	0.113	0.12	0.461	0.445	0.539	0.555	30
58	2783	61.87	34.46	198.399	0.125	0.309	0.113	1.371	0.105	0.113	0.455	0.438	0.545	0.562	30
59	2784	61.87	34.71	184.981	0.173	0.325	0.126	1.322	0.131	0.136	0.481	0.467	0.519	0.532	30
60	2785	61.62	5.46	146.52	0.306	0.313	0.106	1.206	0.089	0.085	0.428	0.392	0.572	0.608	30
61	2786	61.62	5.71	139.193	0.294	0.311	0.103	1.207	0.088	0.085	0.426	0.392	0.574	0.608	30
62	2787	61.62	5.96	131.259	0.293	0.308	0.099	1.179	0.09	0.087	0.427	0.396	0.573	0.604	30
63	2788	61.62	6.21	121.776	0.307	0.305	0.096	1.153	0.092	0.088	0.42	0.394	0.579	0.605	30
64	2789	61.62	6.46	125.62	0.316	0.305	0.098	1.172	0.087	0.082	0.409	0.385	0.591	0.615	30
65	2790	61.62	6.71	122.12	0.34	0.307	0.101	1.172	0.082	0.076	0.386	0.367	0.614	0.633	30
66	2791	61.62	6.96	119.842	0.355	0.308	0.102	1.162	0.08	0.076	0.388	0.369	0.612	0.631	30
67	2792	61.62	7.21	122.454	0.332	0.307	0.102	1.185	0.081	0.077	0.403	0.384	0.597	0.616	30
68	2793	61.62	7.46	113.192	0.295	0.304	0.101	1.208	0.077	0.072	0.407	0.39	0.592	0.61	30
69	2794	61.62	7.71	102.956	0.264	0.304	0.101	1.216	0.073	0.068	0.405	0.389	0.595	0.611	30
70	2795	61.62	7.96	93.007	0.257	0.303	0.1	1.204	0.071	0.065	0.4	0.385	0.6	0.614	30
71	2796	61.62	8.21	100.999	0.265	0.303	0.102	1.205	0.074	0.068	0.414	0.396	0.585	0.603	30
72	2797	61.62	8.46	100.505	0.263	0.304	0.104	1.203	0.079	0.074	0.418	0.399	0.582	0.601	30
73	2798	61.62	8.71	111.895	0.257	0.304	0.103	1.218	0.083	0.078	0.425	0.404	0.575	0.596	30
74	2799	61.62	8.96	152.643	0.239	0.304	0.102	1.277	0.082	0.079	0.441	0.415	0.558	0.584	30
75	2800	61.62	9.21	175.209	0.23	0.304	0.101	1.303	0.085	0.084	0.457	0.427	0.543	0.573	30
76	2801	61.62	9.46	180.908	0.235	0.305	0.103	1.305	0.089	0.087	0.469	0.438	0.531	0.562	30
77	2802	61.62	9.71	186.582	0.229	0.306	0.103	1.32	0.088	0.087	0.474	0.442	0.526	0.558	30
78	2803	61.62	9.96	183.919	0.223	0.306	0.103	1.31	0.086	0.084	0.464	0.434	0.536	0.566	30
79	2804	61.62	10.21	180.632	0.223	0.305	0.103	1.302	0.086	0.084	0.453	0.424	0.547	0.576	30
80	2805	61.62	10.46	175.941	0.226	0.306	0.103	1.291	0.087	0.084	0.444	0.419	0.556	0.581	30
81	2806	61.62	10.71	184.665	0.231	0.306	0.102	1.327	0.085	0.085	0.453	0.425	0.547	0.575	30
82	2807	61.62	10.96	195.401	0.231	0.305	0.101	1.366	0.077	0.081	0.451	0.422	0.549	0.578	30
83	2808	61.62	11.21	195.55	0.234	0.305	0.102	1.37	0.076	0.08	0.453	0.422	0.547	0.578	30
84	2809	61.62	11.46	189.882	0.221	0.307	0.102	1.343	0.072	0.074	0.449	0.42	0.552	0.581	30
85	2810	61.62	11.71	187.197	0.22	0.307	0.102	1.339	0.069	0.072	0.439	0.415	0.561	0.586	30
86	2811	61.62	11.96	183.599	0.228	0.305	0.1	1.324	0.076	0.079	0.438	0.415	0.562	0.585	30
87	2812	61.62	12.21	184.382	0.213	0.306	0.1	1.304	0.079	0.081	0.444	0.42	0.556	0.58	30
88	2813	61.62	12.46	184.709	0.217	0.304	0.098	1.332	0.082	0.086	0.453	0.428	0.547	0.572	30
89	2814	61.62	12.71	182.936	0.221	0.304	0.097	1.337	0.083	0.088	0.455	0.431	0.546	0.569	30
90	2815	61.62	12.96	196.301	0.208	0.301	0.093	1.371	0.075	0.082	0.45	0.421	0.55	0.579	30
91	2816	61.62	13.21	199.654	0.193	0.3	0.094	1.371	0.071	0.078	0.442	0.412	0.558	0.588	30
92	2817	61.62	13.46	199.431	0.195	0.304	0.097	1.357	0.077	0.081	0.444	0.416	0.556	0.584	30
93	2818	61.62	13.71	198.898	0.216	0.299	0.093	1.377	0.066	0.07	0.434	0.403	0.566	0.597	30
94	2819	61.62	13.96	199.282	0.212	0.296	0.092	1.377	0.061	0.066	0.417	0.387	0.584	0.613	30
95	2820	61.62	14.21	199.378	0.202	0.298	0.092	1.379	0.058	0.063	0.419	0.391	0.581	0.609	30
96	2821	61.62	14.46	198.62	0.209	0.3	0.093	1.384	0.063	0.069	0.433	0.404	0.567	0.596	30
97	2822	61.62	14.71	198.103	0.208	0.3	0.095	1.377	0.066	0.074	0.43	0.404	0.57	0.596	30
98	2823	61.62	14.96	199.151	0.203	0.296	0.095	1.381	0.062	0.072	0.413	0.388	0.587	0.612	30
99	2824	61.62	15.21	199.646	0.199	0.297	0.097	1.378	0.07	0.079	0.424	0.4	0.576	0.6	30
100	2825	61.62	15.46	199.795	0.195	0.296	0.097	1.37	0.07	0.08	0.415	0.391	0.585	0.609	30
101	2826	61.62	15.71	199.897	0.186	0.296	0.097	1.364	0.079	0.091	0.422	0.398	0.578	0.602	30
102	2827	61.62	15.96	199.829	0.181	0.298	0.099	1.362	0.083	0.095	0.435	0.41	0.564	0.589	30
103	2828	61.62	16.21	199.782	0.182	0.301	0.103	1.354	0.091	0.102	0.443	0.423	0.556	0.577	30
104	2829	61.62	16.46	199.641	0.179	0.301	0.103	1.338	0.093	0.103	0.431	0.417	0.569	0.583	30
105	2830	61.62	16.71	199.13	0.176	0.302	0.102	1.324	0.096	0.106	0.42	0.408	0.58	0.592	30
106	2831	61.62	16.96	199.533	0.166	0.309	0.112	1.312	0.115	0.125	0.412	0.403	0.588	0.597	30
107	2832	61.62	21.46	192.436	0.156	0.317	0.123	1.348	0.151	0.166	0.46	0.449	0.54	0.551	30
108	2833	61.62	21.96	198.141	0.162	0.316	0.121	1.334	0.146	0.163	0.448	0.436	0.552	0.564	30
109	2834	61.62	22.21	199.153	0.164	0.313	0.116	1.343	0.137	0.154	0.44	0.428	0.559	0.572	30
110	2835	61.62	22.46	199.545	0.158	0.315	0.118	1.361	0.14	0.156	0.468	0.455	0.532	0.545	30
111	2836	61.62	22.71	199.234	0.157	0.315	0.118	1.369	0.136	0.152	0.48	0.466	0.52	0.534	30
112	2837	61.62	22.96	199.316	0.153	0.319	0.124	1.37	0.152	0.168	0.525	0.51	0.475	0.49	30
113	2838	61.62	23.21	199.111	0.15	0.321	0.127	1.372	0.165	0.178	0.553	0.536	0.447	0.464	30
114	2839	61.62	23.46	199.282	0.154	0.315	0.119	1.37	0.138	0.152	0.513	0.497	0.487	0.503	30
115	2840	61.62	23.71	198.168	0.154	0.32	0.123	1.365	0.145	0.156	0.514	0.499	0.486	0.5	30
116	2841	61.62	23.96	198.883	0.157	0.314	0.116	1.366	0.126	0.138	0.493	0.479	0.507	0.521	30
117	2842	61.62	24.21	199.36	0.154	0.313	0.115	1.367	0.116	0.128	0.488	0.475	0.512	0.525	30
118	2843	61.62	24.46	199.514	0.146	0.318	0.122	1.369	0.135	0.145	0.521	0.507	0.479	0.493	30
119	2844	61.62	24.71	199.829	0.149	0.312	0.116	1.367	0.117	0.128	0.484	0.472	0.516	0.528	30
120	2845	61.62	24.96	199.825	0.159	0.305	0.107	1.368	0.093	0.103	0.444	0.431	0.556	0.569	30
121	2846	61.62	25.21	198.562	0.163	0.308	0.108	1.369	0.104	0.114	0.469	0.453	0.531	0.546	30
122	2847	61.62	25.46	194.251	0.167	0.318	0.118	1.358	0.115	0.122	0.47	0.452	0.53	0.548	30
123	2848	61.62	25.71	198.423	0.147	0.31	0.113	1.377	0.116	0.123	0.477	0.46	0.523	0.54	30
124	2849	61.62	25.96	199.83	0.135	0.308	0.112	1.382	0.108	0.117	0.472	0.456	0.528	0.543	30
125	2850	61.62	26.21	199.592	0.139	0.306	0.11	1.375	0.096	0.106	0.445	0.431	0.555	0.569	30
126	2851	61.62	26.46	199.364	0.14	0.308	0.111	1.378	0.1	0.11	0.448	0.434	0.552	0.566	30
127	2852	61.62	26.71	199.022	0.141	0.311	0.112	1.375	0.108	0.117	0.456	0.44	0.544	0.559	30
128	2853	61.62	26.96	199.755	0.141	0.306	0.107	1.37	0.1	0.11	0.439	0.424	0.561	0.576	30
129	2854	61.62	27.21	199.964	0.136	0.306	0.108	1.364	0.096	0.108	0.434	0.421	0.566	0.579	30
130	2855	61.62	27.46	199.883	0.135	0.306	0.11	1.363	0.097	0.108	0.433	0.419	0.567	0.581	30
131	2856	61.62	27.71	199.378	0.141	0.308	0.11	1.36	0.096	0.106	0.432	0.418	0.568	0.582	30
132	2857	61.62	27.96	199.072	0.14	0.308	0.109	1.357	0.094	0.105	0.431	0.417	0.569	0.583	30
133	2858	61.62	28.21	199.101	0.136	0.306	0.107	1.358	0.099	0.108	0.44	0.425	0.56	0.575	30
134	2859	61.62	28.46	198.902	0.132	0.309	0.109	1.355	0.101	0.111	0.436	0.424	0.563	0.576	30
135	2860	61.62	28.71	198.265	0.137	0.307	0.108	1.354	0.098	0.109	0.425	0.413	0.575	0.587	30
136	2861	61.62	28.96	197.316	0.143	0.308	0.109	1.351	0.103	0.113	0.432	0.419	0.568	0.581	30
137	2862	61.62	29.21	198.307	0.135	0.31	0.111	1.359	0.108	0.118	0.449	0.435	0.551	0.565	30
138	2863	61.62	29.46	199.154	0.124	0.314	0.115	1.371	0.12	0.13	0.473	0.459	0.527	0.541	30
139	2864	61.62	29.71	199.84	0.118	0.311	0.113	1.383	0.118	0.128	0.47	0.456	0.53	0.544	30
140	2865	61.62	29.96	199.81	0.127	0.305	0.106	1.364	0.097	0.106	0.426	0.411	0.574	0.589	30
141	2866	61.62	30.21	199.578	0.139	0.306	0.107	1.359	0.099	0.107	0.432	0.415	0.568	0.585	30
142	2867	61.62	30.46	197.416	0.147	0.312	0.113	1.356	0.12	0.124	0.468	0.449	0.532	0.551	30
143	2868	61.62	31.46	195.796	0.155	0.308	0.109	1.344	0.108	0.113	0.436	0.417	0.564	0.583	30
144	2869	61.62	31.71	199.04	0.141	0.302	0.104	1.37	0.097	0.107	0.405	0.391	0.595	0.609	30
145	2870	61.62	31.96	199.566	0.138	0.301	0.102	1.372	0.093	0.104	0.423	0.407	0.577	0.593	30
146	2871	61.62	32.21	199.835	0.132	0.303	0.104	1.372	0.095	0.105	0.445	0.428	0.555	0.572	30
147	2872	61.62	32.46	199.888	0.119	0.305	0.106	1.365	0.094	0.105	0.45	0.434	0.55	0.566	30
148	2873	61.62	32.71	199.792	0.12	0.305	0.107	1.378	0.094	0.105	0.464	0.446	0.536	0.554	30
149	2874	61.62	32.96	199.577	0.116	0.304	0.107	1.389	0.097	0.106	0.472	0.453	0.528	0.547	30
150	2875	61.62	33.21	199.848	0.105	0.305	0.109	1.382	0.098	0.107	0.461	0.445	0.539	0.555	30
151	2876	61.62	33.46	199.944	0.104	0.302	0.106	1.381	0.09	0.099	0.447	0.43	0.553	0.57	30
152	2877	61.62	33.71	199.831	0.115	0.298	0.1	1.389	0.086	0.095	0.453	0.432	0.547	0.568	30
153	2878	61.62	33.96	199.919	0.119	0.298	0.098	1.382	0.088	0.097	0.452	0.43	0.548	0.569	30
154	2879	61.62	34.21	199.987	0.116	0.298	0.099	1.389	0.087	0.096	0.442	0.422	0.558	0.578	30
155	2880	61.62	34.46	199.63	0.126	0.299	0.102	1.388	0.089	0.098	0.446	0.426	0.553	0.573	30
156	2881	61.62	34.71	198.01	0.142	0.307	0.111	1.376	0.106	0.112	0.46	0.439	0.54	0.561	30
157	2882	61.37	5.21	164.386	0.272	0.311	0.106	1.215	0.093	0.092	0.452	0.409	0.548	0.591	30
158	2883	61.37	5.46	156.308	0.286	0.311	0.104	1.212	0.083	0.08	0.432	0.389	0.568	0.61	30
159	2884	61.37	5.71	148.035	0.277	0.309	0.101	1.206	0.082	0.08	0.431	0.39	0.569	0.609	30
160	2885	61.37	5.96	132.088	0.281	0.307	0.098	1.183	0.087	0.084	0.436	0.401	0.564	0.599	30
161	2886	61.37	6.21	115.875	0.3	0.304	0.094	1.14	0.089	0.086	0.428	0.401	0.572	0.599	30
162	2887	61.37	6.46	115.486	0.323	0.305	0.097	1.144	0.09	0.085	0.415	0.391	0.585	0.608	30
163	2888	61.37	6.71	125.615	0.337	0.306	0.1	1.154	0.085	0.079	0.409	0.386	0.59	0.613	30
164	2889	61.37	6.96	131.729	0.318	0.303	0.099	1.171	0.081	0.076	0.414	0.391	0.586	0.609	30
165	2890	61.37	7.21	148.476	0.276	0.301	0.099	1.223	0.077	0.072	0.427	0.399	0.573	0.6	30
166	2891	61.37	7.46	133.166	0.267	0.302	0.099	1.221	0.075	0.069	0.426	0.401	0.573	0.599	30
167	2892	61.37	7.71	112.292	0.259	0.303	0.098	1.208	0.076	0.07	0.43	0.411	0.57	0.589	30
168	2893	61.37	7.96	99.882	0.253	0.304	0.099	1.193	0.075	0.069	0.421	0.403	0.579	0.596	30
169	2894	61.37	8.21	94.662	0.238	0.304	0.1	1.185	0.072	0.067	0.41	0.394	0.589	0.606	30
170	2895	61.37	8.46	98.811	0.242	0.304	0.101	1.19	0.074	0.069	0.412	0.394	0.588	0.606	30
171	2896	61.37	8.71	124.239	0.242	0.303	0.101	1.22	0.078	0.073	0.431	0.408	0.569	0.592	30
172	2897	61.37	8.96	151.999	0.23	0.304	0.099	1.248	0.076	0.072	0.437	0.41	0.563	0.589	30
173	2898	61.37	9.21	169.714	0.212	0.306	0.1	1.241	0.076	0.073	0.444	0.416	0.556	0.583	30
174	2899	61.37	9.46	174.256	0.219	0.306	0.1	1.254	0.08	0.078	0.451	0.424	0.549	0.575	30
175	2900	61.37	9.71	183.132	0.217	0.305	0.099	1.288	0.082	0.08	0.459	0.43	0.541	0.569	30
176	2901	61.37	9.96	189.959	0.214	0.305	0.098	1.31	0.081	0.079	0.464	0.434	0.536	0.566	30
177	2902	61.37	10.21	193.012	0.231	0.305	0.1	1.341	0.086	0.086	0.473	0.439	0.527	0.561	30
178	2903	61.37	10.46	186.015	0.222	0.303	0.098	1.324	0.077	0.077	0.454	0.423	0.546	0.576	30
179	2904	61.37	10.71	181.814	0.224	0.303	0.097	1.312	0.078	0.079	0.444	0.42	0.556	0.579	30
180	2905	61.37	10.96	189.524	0.228	0.303	0.096	1.344	0.081	0.085	0.457	0.431	0.543	0.569	30
181	2906	61.37	11.21	196.048	0.231	0.302	0.095	1.375	0.084	0.089	0.468	0.437	0.532	0.563	30
182	2907	61.37	11.46	195.494	0.222	0.301	0.094	1.371	0.075	0.08	0.456	0.424	0.544	0.576	30
183	2908	61.37	11.71	195.612	0.216	0.302	0.093	1.365	0.067	0.072	0.439	0.411	0.561	0.589	30
184	2909	61.37	11.96	194.561	0.219	0.301	0.093	1.356	0.069	0.073	0.436	0.408	0.564	0.592	30
185	2910	61.37	12.21	193.936	0.225	0.298	0.092	1.355	0.067	0.07	0.431	0.4	0.569	0.6	30
186	2911	61.37	12.46	192.554	0.221	0.299	0.092	1.353	0.072	0.076	0.44	0.412	0.56	0.588	30
187	2912	61.37	12.71	188.776	0.232	0.3	0.094	1.351	0.073	0.079	0.446	0.418	0.555	0.582	30
188	2913	61.37	12.96	194.238	0.224	0.302	0.094	1.367	0.077	0.084	0.457	0.428	0.543	0.572	30
189	2914	61.37	13.21	198.525	0.193	0.304	0.096	1.359	0.078	0.085	0.46	0.428	0.54	0.571	30
190	2915	61.37	13.46	198.881	0.187	0.303	0.095	1.369	0.074	0.08	0.447	0.419	0.553	0.581	30
191	2916	61.37	13.71	197.259	0.21	0.297	0.092	1.386	0.062	0.067	0.433	0.403	0.567	0.596	30
192	2917	61.37	13.96	197.811	0.213	0.295	0.091	1.383	0.063	0.068	0.433	0.4	0.567	0.6	30
193	2918	61.37	14.21	197.803	0.209	0.298	0.092	1.378	0.063	0.068	0.44	0.407	0.56	0.593	30
194	2919	61.37	14.46	197.825	0.206	0.301	0.094	1.375	0.068	0.074	0.445	0.414	0.555	0.586	30
195	2920	61.37	14.71	198.435	0.198	0.303	0.096	1.368	0.072	0.08	0.446	0.418	0.554	0.582	30
196	2921	61.37	14.96	199.336	0.19	0.296	0.096	1.377	0.063	0.073	0.417	0.39	0.583	0.61	30
197	2922	61.37	15.21	199.705	0.185	0.294	0.095	1.379	0.061	0.07	0.407	0.383	0.593	0.617	30
198	2923	61.37	15.46	199.856	0.181	0.295	0.094	1.37	0.062	0.073	0.407	0.383	0.593	0.617	30
199	2924	61.37	15.71	199.853	0.177	0.296	0.097	1.366	0.072	0.084	0.418	0.394	0.582	0.606	30
200	2925	61.37	15.96	199.887	0.174	0.3	0.101	1.357	0.084	0.096	0.442	0.419	0.558	0.581	30
201	2926	61.37	16.21	199.882	0.173	0.302	0.104	1.348	0.091	0.104	0.442	0.425	0.558	0.574	30
202	2927	61.37	16.46	199.761	0.171	0.307	0.11	1.345	0.107	0.118	0.458	0.445	0.542	0.555	30
203	2928	61.37	16.71	199.632	0.171	0.305	0.108	1.336	0.106	0.116	0.43	0.419	0.57	0.581	30
204	2929	61.37	16.96	199.822	0.163	0.31	0.114	1.316	0.117	0.128	0.4	0.392	0.6	0.608	30
205	2930	61.37	21.71	191.934	0.151	0.325	0.133	1.347	0.171	0.185	0.49	0.478	0.51	0.522	30
206	2931	61.37	21.96	197.977	0.146	0.329	0.137	1.361	0.191	0.204	0.534	0.521	0.466	0.479	30
207	2932	61.37	22.21	198.896	0.151	0.324	0.13	1.35	0.169	0.183	0.489	0.476	0.511	0.524	30
208	2933	61.37	22.46	199.088	0.146	0.324	0.13	1.352	0.171	0.186	0.505	0.493	0.494	0.507	30
209	2934	61.37	22.71	199.111	0.148	0.324	0.132	1.369	0.178	0.194	0.537	0.522	0.463	0.478	30
210	2935	61.37	22.96	199.077	0.152	0.322	0.13	1.369	0.172	0.187	0.538	0.522	0.462	0.478	30
211	2936	61.37	23.21	198.656	0.153	0.32	0.126	1.36	0.163	0.177	0.539	0.522	0.461	0.478	30
212	2937	61.37	23.46	198.611	0.147	0.321	0.127	1.359	0.169	0.182	0.555	0.538	0.445	0.462	30
213	2938	61.37	23.71	198.612	0.14	0.327	0.136	1.365	0.182	0.193	0.565	0.55	0.435	0.45	30
214	2939	61.37	23.96	199.034	0.14	0.322	0.129	1.364	0.157	0.169	0.536	0.523	0.464	0.477	30
215	2940	61.37	24.21	198.963	0.139	0.321	0.126	1.362	0.154	0.164	0.539	0.524	0.461	0.475	30
216	2941	61.37	24.46	199.46	0.136	0.317	0.122	1.356	0.138	0.15	0.516	0.503	0.484	0.497	30
217	2942	61.37	24.71	199.686	0.142	0.312	0.116	1.354	0.115	0.126	0.475	0.463	0.525	0.537	30
218	2943	61.37	24.96	199.362	0.151	0.307	0.11	1.361	0.097	0.109	0.447	0.434	0.553	0.566	30
219	2944	61.37	25.21	198.072	0.159	0.308	0.111	1.363	0.103	0.114	0.458	0.443	0.542	0.557	30
220	2945	61.37	25.46	193.389	0.166	0.32	0.121	1.352	0.123	0.131	0.479	0.463	0.521	0.537	30
221	2946	61.37	25.71	198.416	0.143	0.312	0.115	1.371	0.12	0.128	0.482	0.466	0.518	0.533	30
222	2947	61.37	25.96	199.656	0.14	0.307	0.11	1.376	0.104	0.113	0.461	0.447	0.538	0.553	30
223	2948	61.37	26.21	199.853	0.14	0.302	0.106	1.378	0.092	0.103	0.445	0.43	0.555	0.57	30
224	2949	61.37	26.46	199.846	0.136	0.303	0.107	1.379	0.096	0.107	0.45	0.436	0.55	0.564	30
225	2950	61.37	26.71	199.81	0.137	0.305	0.108	1.378	0.101	0.112	0.452	0.437	0.548	0.563	30
226	2951	61.37	26.96	199.874	0.135	0.302	0.105	1.366	0.096	0.108	0.437	0.422	0.563	0.578	30
